ID;LON;LAT;NAME;CLASS;STATE;ANNUAL;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC
5256;-52.3435;-23.9145;Peabiru;Sede Municipal;PARANÁ;4886;6083;5755;5261;4567;3604;3184;3399;4332;4590;5271;6109;6477
5258;-52.1313;-23.8537;Quinta do Sol;Sede Municipal;PARANÁ;4901;6091;5782;5287;4578;3606;3221;3427;4344;4596;5265;6146;6470
5260;-51.981;-23.914;Fênix;Sede Municipal;PARANÁ;4896;6101;5818;5294;4597;3592;3195;3423;4366;4581;5258;6113;6412
5261;-51.8572;-23.8639;São Pedro do Ivaí;Sede Municipal;PARANÁ;4892;6069;5792;5319;4581;3574;3207;3425;4400;4579;5261;6097;6397
5264;-51.5879;-23.9371;Borrazópolis;Sede Municipal;PARANÁ;4850;5884;5715;5235;4542;3546;3229;3454;4436;4588;5241;6038;6290
5267;-51.2282;-23.8992;Mauá da Serra;Sede Municipal;PARANÁ;4776;5759;5575;5112;4457;3528;3240;3470;4430;4541;5196;5843;6163
5274;-50.5799;-23.911;Sapopema;Sede Municipal;PARANÁ;4691;5599;5470;5007;4419;3511;3124;3392;4400;4537;5076;5745;6013
5281;-49.8036;-23.8747;Wenceslau Braz;Sede Municipal;PARANÁ;4799;5702;5726;5099;4475;3548;3191;3433;4406;4618;5205;5973;6217
5283;-49.6519;-23.916;São José da Boa Vista;Sede Municipal;PARANÁ;4753;5699;5709;5055;4421;3516;3141;3374;4368;4552;5146;5852;6198
5340;-53.8827;-23.7652;São Jorge do Patrocínio;Sede Municipal;PARANÁ;4891;6183;5880;5347;4450;3501;3122;3312;4312;4575;5369;6134;6515
5342;-53.6838;-23.8044;Pérola;Sede Municipal;PARANÁ;4888;6090;5879;5342;4477;3499;3138;3339;4325;4576;5363;6148;6480
5345;-53.3206;-23.7661;Umuarama;Sede Municipal;PARANÁ;4896;6088;5832;5332;4498;3523;3136;3380;4351;4579;5381;6142;6512
5348;-53.0779;-23.7804;Cruzeiro do Oeste;Sede Municipal;PARANÁ;4912;6113;5840;5402;4517;3552;3161;3377;4360;4591;5384;6181;6468
5354;-52.4474;-23.7688;Terra Boa;Sede Municipal;PARANÁ;4906;6102;5769;5281;4569;3609;3204;3433;4371;4626;5331;6118;6454
5356;-52.2663;-23.7975;Engenheiro Beltrão;Sede Municipal;PARANÁ;4900;6053;5770;5316;4581;3616;3228;3419;4366;4601;5290;6138;6421
5362;-51.6691;-23.8193;Kaloré;Sede Municipal;PARANÁ;4843;5850;5713;5227;4526;3561;3222;3450;4442;4605;5257;5989;6279
5363;-51.5083;-23.7635;Novo Itacolomi;Sede Municipal;PARANÁ;4852;5827;5730;5264;4566;3565;3248;3460;4467;4606;5260;5987;6240
5364;-51.4127;-23.7611;Rio Bom;Sede Municipal;PARANÁ;4853;5835;5710;5277;4567;3563;3248;3454;4445;4609;5264;5990;6275
5374;-50.4029;-23.849;Figueira;Sede Municipal;PARANÁ;4710;5622;5561;4956;4418;3527;3151;3411;4417;4560;5075;5747;6070
5377;-50.1426;-23.8147;Japira;Sede Municipal;PARANÁ;4806;5716;5703;5115;4489;3578;3197;3454;4441;4614;5208;5917;6241
5377;-50.1936;-23.8483;Ibaiti;Sede Municipal;PARANÁ;4806;5716;5703;5115;4489;3578;3197;3454;4441;4614;5208;5917;6241
5378;-50.0559;-23.793;Pinhalão;Sede Municipal;PARANÁ;4823;5720;5742;5126;4504;3582;3193;3454;4428;4625;5245;5961;6294
5379;-49.9504;-23.7801;Tomazina;Sede Municipal;PARANÁ;4823;5706;5760;5133;4502;3574;3184;3445;4431;4637;5231;5972;6304
5382;-49.6297;-23.7592;Santana do Itararé;Sede Municipal;PARANÁ;4768;5690;5713;5107;4463;3523;3145;3375;4389;4572;5176;5839;6229
5445;-53.8114;-23.7242;Esperança Nova;Sede Municipal;PARANÁ;4902;6186;5897;5355;4457;3512;3131;3323;4317;4574;5381;6138;6556
5449;-53.4889;-23.7369;Xambrê;Sede Municipal;PARANÁ;4900;6113;5857;5330;4486;3529;3152;3374;4331;4576;5393;6138;6522
5455;-52.8739;-23.7319;Tapejara;Sede Municipal;PARANÁ;4921;6129;5867;5380;4540;3559;3211;3423;4372;4603;5398;6129;6437
5457;-52.6059;-23.6603;Cianorte;Sede Municipal;PARANÁ;4917;6068;5800;5354;4540;3593;3222;3447;4410;4630;5381;6129;6436
5464;-51.9917;-23.6605;Itambé;Sede Municipal;PARANÁ;4877;6039;5706;5215;4560;3608;3261;3454;4354;4605;5270;6057;6398
5466;-51.7675;-23.7068;Bom Sucesso;Sede Municipal;PARANÁ;4854;5857;5753;5242;4542;3565;3258;3466;4439;4633;5249;5980;6260
5467;-51.6408;-23.7062;Marumbi;Sede Municipal;PARANÁ;4841;5808;5707;5206;4533;3561;3245;3473;4462;4629;5281;5941;6244
5470;-51.3578;-23.6571;Califórnia;Sede Municipal;PARANÁ;4842;5870;5637;5254;4565;3573;3249;3468;4450;4615;5244;5956;6218
